seed	vcfsim_pi
4551	0.00573105
4552	0.00325526
4553	0.00584
4554	0.00614368
4555	0.00559
4556	0.0100647
4557	0.00736737
4558	0.00621368
4559	0.00548789
4560	0.0102963
4561	0.00692
4562	0.00432263
4563	0.00464368
4564	0.00561263
4565	0.00615105
4566	0.00778158
4567	0.00837
4568	0.00877526
4569	0.00750895
4570	0.00809684
4571	0.00430368
4572	0.0036
4573	0.00555105
4574	0.00696684
4575	0.00721947
4576	0.00689632
4577	0.00530053
4578	0.00355053
4579	0.00269053
4580	0.00781895
4581	0.00407947
4582	0.00603263
4583	0.00289105
4584	0.00756368
4585	0.0118605
4586	0.00278105
4587	0.00270842
4588	0.00391789
4589	0.00700737
4590	0.00415053
4591	0.00952842
4592	0.00532579
4593	0.00775632
4594	0.00444579
4595	0.00624632
4596	0.0110426
4597	0.0074
4598	0.00547105
4599	0.00306263
4600	0.00646895
4601	0.00805211
4602	0.0116258
4603	0.00769211
4604	0.0173053
4605	0.00577842
4606	0.00635263
4607	0.00486053
4608	0.00820895
4609	0.00850737
4610	0.00833
4611	0.00331211
4612	0.00453895
4613	0.00695211
4614	0.0116332
4615	0.00409895
4616	0.00886211
4617	0.00295368
4618	0.0103921
4619	0.00887842
4620	0.00460368
4621	0.00634842
4622	0.00492316
4623	0.00580211
4624	0.00310579
4625	0.00380789
4626	0.0099
4627	0.00216263
4628	0.01194
4629	0.00773474
4630	0.00632474
4631	0.00482474
4632	0.00666632
4633	0.00421684
4634	0.00823526
4635	0.00983053
4636	0.0150947
4637	0.00360053
4638	0.00393895
4639	0.00674053
4640	0.00951474
4641	0.00761368
4642	0.00310316
4643	0.00507947
4644	0.00315263
4645	0.00475105
4646	0.00363737
4647	0.00401684
4648	0.0111379
4649	0.00691
4650	0.00410579
4651	0.00348474
4652	0.00966158
4653	0.0151589
4654	0.00305632
4655	0.00627895
4656	0.00852579
4657	0.0129847
4658	0.00936
4659	0.0124605
4660	0.00432684
4661	0.00856579
4662	0.00565211
4663	0.00339526
4664	0.00425368
4665	0.00915684
4666	0.00507
4667	0.00525
4668	0.00689684
4669	0.0147689
4670	0.00838842
4671	0.00377895
4672	0.00805368
4673	0.00736474
4674	0.0106816
4675	0.00511053
4676	0.00398526
4677	0.00247474
4678	0.00950316
4679	0.00334579
4680	0.00525684
4681	0.00658895
4682	0.00626684
4683	0.00511053
4684	0.00546947
4685	0.0119632
4686	0.0223358
4687	0.00514105
4688	0.00589421
4689	0.00917526
4690	0.00671526
4691	0.00435
4692	0.00392
4693	0.00482789
4694	0.00435474
4695	0.00512316
4696	0.00712842
4697	0.00226684
4698	0.00299632
4699	0.00648368
4700	0.0116932
4701	0.00515368
4702	0.00892316
4703	0.0116163
4704	0.00482421
4705	0.00556368
4706	0.00317947
4707	0.00831211
4708	0.00624368
4709	0.00497316
4710	0.00717632
4711	0.00718947
4712	0.00715053
4713	0.00493632
4714	0.00333158
4715	0.00415895
4716	0.0125953
4717	0.00626895
4718	0.00450474
4719	0.00639316
4720	0.00293632
4721	0.00467684
4722	0.00571789
4723	0.00562
4724	0.00484842
4725	0.00722
4726	0.00558211
4727	0.00842263
4728	0.00882526
4729	0.00632632
4730	0.00959947
4731	0.00456474
4732	0.00291211
4733	0.00857368
4734	0.0126416
4735	0.0131568
4736	0.00681526
4737	0.0156226
4738	0.0128768
4739	0.00523895
4740	0.00463211
4741	0.00483474
4742	0.00192211
4743	0.00537789
4744	0.00430789
4745	0.00464737
4746	0.00262368
4747	0.00602632
4748	0.00581632
4749	0.00642579
4750	0.00400105
4751	0.00483632
4752	0.00702789
4753	0.00706684
4754	0.00323105
4755	0.00638053
4756	0.00620158
4757	0.0101253
4758	0.0103058
4759	0.00748316
4760	0.00442053
4761	0.00459263
4762	0.00347789
4763	0.00575842
4764	0.00855316
4765	0.00362158
4766	0.0121921
4767	0.00368158
4768	0.0107068
4769	0.00429053
4770	0.00328579
4771	0.00582789
4772	0.00602632
4773	0.00885789
4774	0.0100189
4775	0.00524474
4776	0.00542158
4777	0.00509684
4778	0.00688421
4779	0.00802737
4780	0.00593474
4781	0.0124511
4782	0.02085
4783	0.00553105
4784	0.00924947
4785	0.00693737
4786	0.0167316
4787	0.00394684
4788	0.00208579
4789	0.00455053
4790	0.00549632
4791	0.00856632
4792	0.00313474
4793	0.00909737
4794	0.00499158
4795	0.0119458
4796	0.00402105
4797	0.00405947
4798	0.00638368
4799	0.00711053
4800	0.00787158
4801	0.00374947
4802	0.00412105
4803	0.00325684
4804	0.00693421
4805	0.00635105
4806	0.00457421
4807	0.00746895
4808	0.00633895
4809	0.00965158
4810	0.00214158
4811	0.00302421
4812	0.00648421
4813	0.00716211
4814	0.00361526
4815	0.00433
4816	0.00810263
4817	0.00484474
4818	0.00580368
4819	0.00551474
4820	0.00398737
4821	0.00607263
4822	0.00366842
4823	0.00365526
4824	0.0103189
4825	0.00860737
4826	0.00442211
4827	0.00704579
4828	0.00767737
4829	0.00655421
4830	0.00477053
4831	0.00696
4832	0.00514947
4833	0.00955
4834	0.00220526
4835	0.00335
4836	0.00510316
4837	0.00407368
4838	0.00429632
4839	0.00310158
4840	0.00476789
4841	0.00584316
4842	0.00753526
4843	0.00316
4844	0.00649
4845	0.00710421
4846	0.0162279
4847	0.00591789
4848	0.00751053
4849	0.00766947
4850	0.00840474
4851	0.00464053
4852	0.00184474
4853	0.00651316
4854	0.00648789
4855	0.00649053
4856	0.00600526
4857	0.00814947
4858	0.00677316
4859	0.00522105
4860	0.00928526
4861	0.0127089
4862	0.0106005
4863	0.00579158
4864	0.00651684
4865	0.00327
4866	0.00435947
4867	0.00706474
4868	0.00341053
4869	0.00416053
4870	0.00786579
4871	0.00544211
4872	0.00667474
4873	0.00478
4874	0.00509421
4875	0.00760526
4876	0.00426684
4877	0.00381579
4878	0.00787316
4879	0.00616158
4880	0.00678895
4881	0.00268737
4882	0.0249105
4883	0.00619789
4884	0.00407421
4885	0.00826053
4886	0.00559579
4887	0.00433474
4888	0.00988316
4889	0.00734105
4890	0.00768158
4891	0.0117347
4892	0.00635895
4893	0.00338526
4894	0.00661421
4895	0.00393263
4896	0.00477842
4897	0.00920263
4898	0.00464
4899	0.00519947
4900	0.00506632
4901	0.00533474
4902	0.0131832
4903	0.0104826
4904	0.00549158
4905	0.00491316
4906	0.00500474
4907	0.00398684
4908	0.00498
4909	0.00412789
4910	0.00467474
4911	0.00375789
4912	0.00731053
4913	0.00346105
4914	0.0104847
4915	0.00324211
4916	0.00462
4917	0.00463211
4918	0.00354737
4919	0.00589211
4920	0.00596474
4921	0.00425105
4922	0.00482737
4923	0.00772684
4924	0.00796632
4925	0.00551842
4926	0.00860895
4927	0.00653263
4928	0.00668211
4929	0.00618316
4930	0.00343263
4931	0.00926368
4932	0.0175511
4933	0.00653158
4934	0.0108374
4935	0.00876053
4936	0.00364789
4937	0.00243
4938	0.00401842
4939	0.00321737
4940	0.00795474
4941	0.00267316
4942	0.00439
4943	0.0125326
4944	0.00486105
4945	0.00695053
4946	0.00774053
4947	0.00882053
4948	0.00388947
4949	0.0110511
4950	0.00167947
4951	0.00579474
4952	0.00437053
4953	0.00811947
4954	0.00489316
4955	0.00756947
4956	0.00261842
4957	0.00956211
4958	0.0109789
4959	0.00312526
4960	0.00849684
4961	0.00522263
4962	0.00481842
4963	0.00547895
4964	0.00463842
4965	0.00857895
4966	0.00432263
4967	0.00665737
4968	0.00301263
4969	0.00977579
4970	0.00998684
4971	0.0113432
4972	0.0123474
4973	0.00328316
4974	0.00415947
4975	0.00789579
4976	0.00332632
4977	0.00325579
4978	0.00450316
4979	0.00248737
4980	0.00797421
4981	0.00426737
4982	0.00629789
4983	0.00515053
4984	0.00610947
4985	0.00345158
4986	0.00835368
4987	0.00521105
4988	0.00544368
4989	0.00774053
4990	0.00748895
4991	0.00691789
4992	0.00424263
4993	0.0122489
4994	0.00387842
4995	0.00743421
4996	0.00776474
4997	0.0118911
4998	0.00630789
4999	0.00623684
5000	0.00419474
5001	0.0155637
5002	0.00481263
5003	0.00443632
5004	0.00809947
5005	0.0151258
5006	0.00717895
5007	0.00505895
5008	0.00772158
5009	0.0206689
5010	0.00476895
5011	0.0106053
5012	0.00552421
5013	0.00118368
5014	0.00221895
5015	0.00249474
5016	0.00537421
5017	0.00517947
5018	0.00413526
5019	0.00530474
5020	0.00550421
5021	0.00609158
5022	0.00591
5023	0.00321895
5024	0.00370895
5025	0.0149484
5026	0.00815
5027	0.0150332
5028	0.00399474
5029	0.00427053
5030	0.0152289
5031	0.0101647
5032	0.00443737
5033	0.00583263
5034	0.00708316
5035	0.0051
5036	0.00390211
5037	0.00556579
5038	0.00380632
5039	0.0114347
5040	0.00494158
5041	0.00749211
5042	0.00738053
5043	0.0113895
5044	0.00507526
5045	0.00832526
5046	0.00400474
5047	0.00433632
5048	0.00872053
5049	0.01088
5050	0.00640895
5051	0.00661
5052	0.00571632
5053	0.00552684
5054	0.00791842
5055	0.00697105
5056	0.00845526
5057	0.00846211
5058	0.00475737
5059	0.0101311
5060	0.00834632
5061	0.00732579
5062	0.0129753
5063	0.00542105
5064	0.0109637
5065	0.00899947
5066	0.00432947
5067	0.00748
5068	0.00380211
5069	0.00438632
5070	0.00681053
5071	0.00538474
5072	0.00510684
5073	0.00497895
5074	0.00496053
5075	0.00437684
5076	0.00585105
5077	0.00384632
5078	0.00895368
5079	0.00451263
5080	0.00286211
5081	0.00768105
5082	0.00221421
5083	0.00741211
5084	0.00958316
5085	0.00477895
5086	0.00281947
5087	0.00378789
5088	0.0130963
5089	0.00739263
5090	0.00334158
5091	0.0119816
5092	0.00648211
5093	0.00727895
5094	0.00655895
5095	0.00501895
5096	0.00795737
5097	0.00526789
5098	0.00825
5099	0.00559895
5100	0.0102263
5101	0.00392684
5102	0.00374737
5103	0.00510526
5104	0.00329947
5105	0.0122426
5106	0.00660421
5107	0.0110858
5108	0.00551474
5109	0.00461684
5110	0.01647
5111	0.00640263
5112	0.0100011
5113	0.00440368
5114	0.00954526
5115	0.0123753
5116	0.00999632
5117	0.00883947
5118	0.0108111
5119	0.00510684
5120	0.0157568
5121	0.00345
5122	0.00440579
5123	0.00419474
5124	0.0143711
5125	0.0138153
5126	0.00585421
5127	0.00398421
5128	0.00561421
5129	0.00684421
5130	0.00537789
5131	0.00332737
5132	0.00482158
5133	0.00870947
5134	0.00481474
5135	0.0116489
5136	0.0108158
5137	0.00989947
5138	0.00820947
5139	0.0113426
5140	0.00448263
5141	0.0052
5142	0.0110895
5143	0.00988263
5144	0.00665
5145	0.00700211
5146	0.00178211
5147	0.00600263
5148	0.00995
5149	0.00420842
5150	0.00382579
5151	0.00774526
5152	0.00868947
5153	0.00436842
5154	0.00341947
5155	0.00466158
5156	0.00942842
5157	0.00450895
5158	0.00677526
5159	0.0209
5160	0.00695421
5161	0.00607105
5162	0.00982632
5163	0.00385158
5164	0.00523737
5165	0.00464737
5166	0.00340684
5167	0.0100505
5168	0.00384316
5169	0.00798316
5170	0.00823789
5171	0.00312474
5172	0.0127079
5173	0.00375421
5174	0.0124232
5175	0.00224
5176	0.00458263
5177	0.00392632
5178	0.0130353
5179	0.00586
5180	0.00587368
5181	0.00368421
5182	0.00395474
5183	0.00359474
5184	0.0109132
5185	0.00602526
5186	0.00631263
5187	0.0101826
5188	0.00493
5189	0.0111942
5190	0.0101695
5191	0.00673263
5192	0.00376947
5193	0.00517789
5194	0.00756474
5195	0.00632474
5196	0.00267842
5197	0.00576053
5198	0.0116232
5199	0.00742263
5200	0.00795421
5201	0.00580053
5202	0.00876421
5203	0.00486842
5204	0.00496263
5205	0.00813263
5206	0.00723
5207	0.00537158
5208	0.00812842
5209	0.0160495
5210	0.00417316
5211	0.00530158
5212	0.00381579
5213	0.00372263
5214	0.00901368
5215	0.00798316
5216	0.00824263
5217	0.00941474
5218	0.00498053
5219	0.00387368
5220	0.00821316
5221	0.00343263
5222	0.00607526
5223	0.0102216
5224	0.00826684
5225	0.0110921
5226	0.00679474
5227	0.00896105
5228	0.00248211
5229	0.00647053
5230	0.00299947
5231	0.00413947
5232	0.00868632
5233	0.00987526
5234	0.00633526
5235	0.00514474
5236	0.0103216
5237	0.00399368
5238	0.00672526
5239	0.00641842
5240	0.00549211
5241	0.0104747
5242	0.00788211
5243	0.00361632
5244	0.00859211
5245	0.0112305
5246	0.00530053
5247	0.00455316
5248	0.00568895
5249	0.00296474
5250	0.0113305
5251	0.00493053
5252	0.00643526
5253	0.00474895
5254	0.00450947
5255	0.00696842
5256	0.00554316
5257	0.00303684
5258	0.00531211
5259	0.0125842
5260	0.0115011
5261	0.00603105
5262	0.00796316
5263	0.00630263
5264	0.00404158
5265	0.00321947
5266	0.00407789
5267	0.00695158
5268	0.00332684
5269	0.00638368
5270	0.00512053
5271	0.00546579
5272	0.00514421
5273	0.00460105
5274	0.00331579
5275	0.00528737
5276	0.00344053
5277	0.00474579
5278	0.00455
5279	0.00626105
5280	0.00316842
5281	0.00800368
5282	0.00491579
5283	0.00393526
5284	0.00696842
5285	0.00531158
5286	0.00679842
5287	0.00380368
5288	0.0135305
5289	0.00831947
5290	0.00630105
5291	0.00426316
5292	0.00626947
5293	0.00893737
5294	0.00509
5295	0.00662158
5296	0.0102032
5297	0.00745789
5298	0.00419053
5299	0.00642842
5300	0.00458789
5301	0.00443579
5302	0.00689737
5303	0.00739842
5304	0.00444895
5305	0.00620053
5306	0.00651368
5307	0.00503263
5308	0.00497579
5309	0.00366421
5310	0.00776158
5311	0.00717842
5312	0.00192895
5313	0.00326684
5314	0.00789737
5315	0.0121726
5316	0.0103195
5317	0.00824526
5318	0.00549368
5319	0.0101
5320	0.00576316
5321	0.00433947
5322	0.00933368
5323	0.00716211
5324	0.00555895
5325	0.00755737
5326	0.00673789
5327	0.00376316
5328	0.00254789
5329	0.00271
5330	0.00753947
5331	0.00586632
5332	0.00732421
5333	0.00683684
5334	0.00555579
5335	0.00452158
5336	0.00312947
5337	0.00335842
5338	0.00297947
5339	0.00354526
5340	0.00827579
5341	0.0115421
5342	0.00704368
5343	0.00599421
5344	0.00341368
5345	0.0112979
5346	0.00761895
5347	0.00735263
5348	0.00263737
5349	0.00792579
5350	0.00995526
5351	0.00339
5352	0.00353421
5353	0.00489421
5354	0.0172342
5355	0.0127889
5356	0.00537895
5357	0.00524789
5358	0.00604737
5359	0.00499474
5360	0.00207158
5361	0.00623895
5362	0.0108926
5363	0.00803105
5364	0.00785526
5365	0.00850684
5366	0.00644316
5367	0.00337579
5368	0.00226421
5369	0.00628474
5370	0.0123937
5371	0.00492684
5372	0.00909158
5373	0.00618737
5374	0.00279684
5375	0.00583579
5376	0.0131663
5377	0.00273421
5378	0.00157947
5379	0.00674368
5380	0.00744579
5381	0.0113242
5382	0.00709105
5383	0.00732263
5384	0.0137011
5385	0.00692684
5386	0.00320737
5387	0.00467632
5388	0.00785
5389	0.0110858
5390	0.00418263
5391	0.00567053
5392	0.00451579
5393	0.00423526
5394	0.00668105
5395	0.00134579
5396	0.00391947
5397	0.00634526
5398	0.00371579
5399	0.00758684
5400	0.00318053
5401	0.00314316
5402	0.00879632
5403	0.01068
5404	0.00422263
5405	0.00255368
5406	0.00657
5407	0.00316105
5408	0.00478263
5409	0.00652263
5410	0.0103711
5411	0.00448579
5412	0.00792474
5413	0.00778947
5414	0.00592263
5415	0.00525
5416	0.00650789
5417	0.00294684
5418	0.0161989
5419	0.00395632
5420	0.00564895
5421	0.0106095
5422	0.00806842
5423	0.0045
5424	0.00985684
5425	0.0114389
5426	0.0123432
5427	0.00613053
5428	0.00540421
5429	0.0111279
5430	0.0112137
5431	0.00565737
5432	0.00647211
5433	0.00275158
5434	0.0150332
5435	0.00439842
5436	0.00580421
5437	0.00679105
5438	0.00404
5439	0.00294526
5440	0.00709842
5441	0.00909368
5442	0.00424158
5443	0.00628158
5444	0.00419316
5445	0.00758368
5446	0.00658368
5447	0.00613421
5448	0.00925053
5449	0.00876263
5450	0.00826842
5451	0.00275316
5452	0.00543842
5453	0.0129679
5454	0.0150274
5455	0.00566737
5456	0.00411684
5457	0.00536789
5458	0.00424263
5459	0.00384053
5460	0.00417
5461	0.00776474
5462	0.00472158
5463	0.00187895
5464	0.00355053
5465	0.00495632
5466	0.00378474
5467	0.00267842
5468	0.00317789
5469	0.00573053
5470	0.00325842
5471	0.0151305
5472	0.00278947
5473	0.00820947
5474	0.00394211
5475	0.0103905
5476	0.00440053
5477	0.0113821
5478	0.00443368
5479	0.0127584
5480	0.0133958
5481	0.00485105
5482	0.00772158
5483	0.00421579
5484	0.00385895
5485	0.0123253
5486	0.00398
5487	0.00422105
5488	0.00665526
5489	0.00730526
5490	0.00651632
5491	0.00892105
5492	0.00406158
5493	0.00590842
5494	0.00540421
5495	0.00996632
5496	0.0115626
5497	0.00819211
5498	0.00723632
5499	0.00676579
5500	0.00275632
5501	0.00470632
5502	0.0102463
5503	0.0124558
5504	0.00549684
5505	0.00401684
5506	0.00523632
5507	0.00574421
5508	0.00597684
5509	0.00207684
5510	0.00908526
5511	0.00584737
5512	0.00232421
5513	0.00840579
5514	0.00464
5515	0.00335842
5516	0.00493316
5517	0.00431263
5518	0.00549
5519	0.0112974
5520	0.00504684
5521	0.00684368
5522	0.00399947
5523	0.00409316
5524	0.00588684
5525	0.00597368
5526	0.00623684
5527	0.0074
5528	0.00519842
5529	0.00306526
5530	0.00565947
5531	0.00361895
5532	0.00408684
5533	0.00611263
5534	0.00630895
5535	0.00667316
5536	0.00875789
5537	0.00782263
5538	0.00590842
5539	0.00511526
5540	0.00258526
5541	0.00806053
5542	0.00811789
5543	0.00753421
5544	0.00604632
5545	0.00806579
5546	0.00919842
5547	0.00370789
5548	0.00432789
5549	0.00368526
5550	0.00749737
5551	0.00505895
5552	0.00576263
5553	0.00310105
5554	0.00661526
5555	0.00564053
5556	0.00617895
5557	0.00440158
5558	0.00599105
5559	0.00438789
5560	0.00309579
5561	0.0154532
5562	0.00375421
5563	0.00541421
5564	0.00519737
5565	0.00483947
5566	0.00581947
5567	0.00501579
5568	0.00559158
5569	0.00400632
5570	0.00802579
5571	0.00303579
5572	0.0123853
5573	0.00629895
5574	0.00202158
5575	0.00711053
5576	0.00491368
5577	0.00557368
5578	0.00329842
5579	0.00706947
5580	0.00678842
5581	0.00971105
5582	0.00769316
5583	0.00501684
5584	0.00546737
5585	0.00769158
5586	0.00489421
5587	0.00277421
5588	0.00345316
5589	0.00652789
5590	0.00833526
5591	0.00718158
5592	0.00632474
5593	0.00520316
5594	0.00299421
5595	0.00808842
5596	0.0101989
5597	0.00661158
5598	0.00274789
5599	0.00286263
5600	0.00443316
5601	0.00582895
5602	0.00744
5603	0.00541526
5604	0.00502
5605	0.00956053
5606	0.00497211
5607	0.00269368
5608	0.00499947
5609	0.00795947
5610	0.00914263
5611	0.0102574
5612	0.00667526
5613	0.00640316
5614	0.00600947
5615	0.00465684
5616	0.00467053
5617	0.00124842
5618	0.00815737
5619	0.00693684
5620	0.00282947
5621	0.00740842
5622	0.00566421
5623	0.00529684
5624	0.00695053
5625	0.00457684
5626	0.00261053
5627	0.00657684
5628	0.00417316
5629	0.00234368
5630	0.00821263
5631	0.00315211
5632	0.00528368
5633	0.00561368
5634	0.00535105
5635	0.00387526
5636	0.00766474
5637	0.00817842
5638	0.00499526
5639	0.00613316
5640	0.00629316
5641	0.00522368
5642	0.00334263
5643	0.00634158
5644	0.00248158
5645	0.00611
5646	0.0027
5647	0.00645211
5648	0.0165516
5649	0.00475421
5650	0.00378895
5651	0.00396263
5652	0.00676421
5653	0.00300947
5654	0.00763368
5655	0.00239632
5656	0.00440684
5657	0.0143032
5658	0.00827632
5659	0.0172474
5660	0.00497316
5661	0.00615316
5662	0.00978579
5663	0.00424947
5664	0.00402632
5665	0.00398632
5666	0.00511947
5667	0.00225263
5668	0.0106826
5669	0.00449053
5670	0.00887105
5671	0.00278632
5672	0.00708053
5673	0.00683421
5674	0.00359105
5675	0.00879316
5676	0.00522158
5677	0.00364737
5678	0.00457421
5679	0.00853368
5680	0.00735842
5681	0.00522526
5682	0.00543263
5683	0.00438789
5684	0.00646684
5685	0.00397474
5686	0.00350632
5687	0.00851263
5688	0.0103658
5689	0.00775316
5690	0.00938053
5691	0.00595
5692	0.00397053
5693	0.00870158
5694	0.00553684
5695	0.00426053
5696	0.00405895
5697	0.00387
5698	0.00560684
5699	0.00258579
5700	0.00598421
5701	0.00968211
5702	0.00437474
5703	0.00772158
5704	0.00785842
5705	0.00948263
5706	0.00587895
5707	0.00794895
5708	0.00775474
5709	0.00358053
5710	0.00557368
5711	0.00567842
5712	0.0101021
5713	0.00315053
5714	0.00631105
5715	0.00456053
5716	0.00480842
5717	0.00687105
5718	0.00190053
5719	0.00456789
5720	0.00442947
5721	0.00394263
5722	0.00368842
5723	0.00718263
5724	0.00552947
5725	0.00778842
5726	0.00390263
5727	0.00429053
5728	0.00607053
5729	0.00576842
5730	0.00207316
5731	0.00398789
5732	0.00800526
5733	0.00733158
5734	0.00215263
5735	0.00492053
5736	0.00447842
5737	0.00447526
5738	0.00225632
5739	0.00494263
5740	0.00474789
5741	0.00486474
5742	0.00256158
5743	0.00604474
5744	0.00854421
5745	0.00482474
5746	0.0136668
5747	0.0102384
5748	0.00509
5749	0.00812842
5750	0.00827105
5751	0.00335789
5752	0.00622579
5753	0.0105226
5754	0.0100842
5755	0.00606316
5756	0.00843684
5757	0.0172411
5758	0.00717579
5759	0.00680053
5760	0.00671211
5761	0.00301579
5762	0.00527053
5763	0.00540263
5764	0.00685
5765	0.0107153
5766	0.00336632
5767	0.00730632
5768	0.01319
5769	0.00444895
5770	0.00518947
5771	0.00495053
5772	0.00277211
5773	0.00851579
5774	0.00448842
5775	0.00415895
5776	0.00675842
5777	0.0108368
5778	0.00315316
5779	0.00234947
5780	0.00660789
5781	0.00760842
5782	0.00656895
5783	0.00485158
5784	0.00815474
5785	0.00468368
5786	0.00395474
5787	0.00510474
5788	0.00525263
5789	0.00657737
5790	0.00491579
5791	0.0107811
5792	0.0133111
5793	0.00515158
5794	0.00452474
5795	0.01046
5796	0.00440316
5797	0.00810842
5798	0.00417737
5799	0.0126026
5800	0.00842368
5801	0.0117105
5802	0.00364579
5803	0.00367105
5804	0.00399368
5805	0.00460105
5806	0.00433579
5807	0.00318316
5808	0.00410368
5809	0.0104884
5810	0.00689316
5811	0.00609105
5812	0.00408526
5813	0.00964368
5814	0.00409684
5815	0.00380842
5816	0.00706526
5817	0.00382737
5818	0.0128079
5819	0.00339579
5820	0.00879158
5821	0.00525789
5822	0.00411263
5823	0.00319105
5824	0.0139863
5825	0.00577474
5826	0.00539158
5827	0.00764684
5828	0.0112558
5829	0.00887632
5830	0.00606421
5831	0.00450632
5832	0.00590895
5833	0.00328684
5834	0.00741474
5835	0.00910947
5836	0.00553947
5837	0.00882789
5838	0.00304158
5839	0.00391632
5840	0.00610263
5841	0.00821579
5842	0.00347474
5843	0.0108626
5844	0.00551
5845	0.00465105
5846	0.00617632
5847	0.00392368
5848	0.00226895
5849	0.00349211
5850	0.00312105
5851	0.00353737
5852	0.00849
5853	0.00411474
5854	0.00403789
5855	0.00784053
5856	0.00394421
5857	0.0122989
5858	0.00748053
5859	0.0107011
5860	0.0119074
5861	0.00182158
5862	0.0119684
5863	0.00524737
5864	0.00184368
5865	0.00397474
5866	0.00482105
5867	0.00399684
5868	0.00354947
5869	0.00294895
5870	0.00370316
5871	0.00308263
5872	0.00926789
5873	0.00514632
5874	0.00799368
5875	0.00455684
5876	0.00420947
5877	0.00591526
5878	0.00455105
5879	0.00551421
5880	0.00423895
5881	0.00527895
5882	0.00396526
5883	0.00267263
5884	0.00570895
5885	0.0130405
5886	0.00801684
5887	0.00580105
5888	0.00507474
5889	0.00547526
5890	0.00988316
5891	0.00646895
5892	0.00650105
5893	0.00559158
5894	0.00459263
5895	0.0107816
5896	0.00716263
5897	0.0113342
5898	0.00807421
5899	0.00739368
5900	0.00289842
5901	0.00491263
5902	0.00304263
5903	0.00750421
5904	0.00277842
5905	0.00416632
5906	0.00413526
5907	0.00612263
5908	0.0153442
5909	0.0128195
5910	0.00602474
5911	0.00551
5912	0.00432316
5913	0.00421842
5914	0.00534842
5915	0.01456
5916	0.00611105
5917	0.00458211
5918	0.00596263
5919	0.00653658
5920	0.00419684
5921	0.00324158
5922	0.01291
5923	0.00533737
5924	0.00323421
5925	0.00854053
5926	0.00419158
5927	0.00573158
5928	0.00253684
5929	0.00485632
5930	0.0102221
5931	0.00565105
5932	0.00554316
5933	0.00465526
5934	0.00772263
5935	0.00251316
5936	0.00597789
5937	0.00572895
5938	0.00733947
5939	0.00619421
5940	0.00478632
5941	0.00463947
5942	0.00441947
5943	0.00631368
5944	0.00383
5945	0.00683684
5946	0.00524632
5947	0.00672105
5948	0.00335947
5949	0.0104905
5950	0.00838842
5951	0.00529526
5952	0.00625947
5953	0.00910579
5954	0.00492
5955	0.00384526
5956	0.00333947
5957	0.00789316
5958	0.00552579
5959	0.00717158
5960	0.00451316
5961	0.00341316
5962	0.00856579
5963	0.00606105
5964	0.00677421
5965	0.00665579
5966	0.0120389
5967	0.00319316
5968	0.00571632
5969	0.0062
5970	0.00736
5971	0.00528579
5972	0.0173658
5973	0.00389316
5974	0.00764526
5975	0.00344684
5976	0.00497632
5977	0.0168742
5978	0.0113432
5979	0.00400158
5980	0.0194742
5981	0.00764895
5982	0.0125242
5983	0.0165042
5984	0.00455316
5985	0.00880895
5986	0.00746316
5987	0.00766842
5988	0.00737684
5989	0.00625632
5990	0.00798579
5991	0.00442211
5992	0.0161279
5993	0.00442368
5994	0.00250737
5995	0.0175711
5996	0.00266263
5997	0.00623947
5998	0.00532211
5999	0.00702158
6000	0.00369947
6001	0.00572737
6002	0.00579474
6003	0.0119005
6004	0.0127521
6005	0.00753158
6006	0.00791368
6007	0.00457368
6008	0.00573421
6009	0.00240895
6010	0.00372789
6011	0.00559684
6012	0.00426158
6013	0.0161411
6014	0.00563684
6015	0.00582263
6016	0.00720316
6017	0.00303789
6018	0.00640947
6019	0.00744579
6020	0.00247632
6021	0.00307737
6022	0.00611158
6023	0.00605842
6024	0.00602737
6025	0.00484211
6026	0.0109216
6027	0.00548895
6028	0.00476053
6029	0.00700947
6030	0.00379211
6031	0.00476895
6032	0.00307895
6033	0.00648316
6034	0.00418263
6035	0.00545474
6036	0.00812789
6037	0.00464895
6038	0.00484895
6039	0.00747316
6040	0.00273789
6041	0.00514789
6042	0.00296368
6043	0.00503368
6044	0.00238211
6045	0.0133495
6046	0.00746
6047	0.00432632
6048	0.00736421
6049	0.0222389
6050	0.00834316
6051	0.00757632
6052	0.00360158
6053	0.00451105
6054	0.0112195
6055	0.00688105
6056	0.00672526
6057	0.00696947
6058	0.0148005
6059	0.00496211
6060	0.0125626
6061	0.00538579
6062	0.00655474
6063	0.00823368
6064	0.00488421
6065	0.00799158
6066	0.0138242
6067	0.00471842
6068	0.00705895
6069	0.0153005
6070	0.00744158
6071	0.00816842
6072	0.00772895
6073	0.00316684
6074	0.00807842
6075	0.00561263
6076	0.00477842
6077	0.00682684
6078	0.00571158
6079	0.00726579
6080	0.00310632
6081	0.00890105
6082	0.00582947
6083	0.00422053
6084	0.00949316
6085	0.00450211
6086	0.00525895
6087	0.00406632
6088	0.00486158
6089	0.00606895
6090	0.0105689
6091	0.00520211
6092	0.00745474
6093	0.0115211
6094	0.00307632
6095	0.00975684
6096	0.00749789
6097	0.00497842
6098	0.00750632
6099	0.00458684
6100	0.00524895
6101	0.0139016
6102	0.00321421
6103	0.00911737
6104	0.00934684
6105	0.0132116
6106	0.00485737
6107	0.0121
6108	0.0105579
6109	0.00848053
6110	0.00546842
6111	0.00645105
6112	0.0201026
6113	0.00958895
